=== ALU UNIT TEST REPORT ===
PASS | Op: XOR A: 0x3524 B: 0x5e81 -> Res=0x6ba5 Z=0
PASS | Op: ADD A: 0x7f3b B: 0xda45 -> Res=0x5980 Z=0
PASS | Op: ADD A: 0xd67 B: 0x2fd7 -> Res=0x3d3e Z=0
PASS | Op: ADD A: 0x4284 B: 0xb89a -> Res=0xfb1e Z=0
PASS | Op: AND A: 0x3e94 B: 0xdc15 -> Res=0x1c14 Z=0
PASS | Op: XOR A: 0x48fa B: 0x5660 -> Res=0x1e9a Z=0
PASS | Op: AND A: 0x93e8 B: 0x3dda -> Res=0x11c8 Z=0
PASS | Op: ADD A: 0x8b3 B: 0xf4c3 -> Res=0xfd76 Z=0
PASS | Op: ADD A: 0x99c8 B: 0x64dd -> Res=0xfea5 Z=0
PASS | Op: ADD A: 0x5bb9 B: 0x705d -> Res=0xcc16 Z=0
PASS | Op: OR A: 0xaf7d B: 0x1bc8 -> Res=0xbffd Z=0
PASS | Op: SUB A: 0x8748 B: 0xb5f5 -> Res=0xd153 Z=0
PASS | Op: AND A: 0x57e7 B: 0x6d13 -> Res=0x4503 Z=0
PASS | Op: XOR A: 0x5ec6 B: 0x9ae8 -> Res=0xc42e Z=0
PASS | Op: SUB A: 0xa570 B: 0x9a52 -> Res=0xb1e Z=0
PASS | Op: ADD A: 0x2e8f B: 0x6fa8 -> Res=0x9e37 Z=0
PASS | Op: XOR A: 0xab94 B: 0x3c81 -> Res=0x9715 Z=0
PASS | Op: AND A: 0x6ffd B: 0x12a0 -> Res=0x2a0 Z=0
PASS | Op: ADD A: 0x31c3 B: 0xc1b9 -> Res=0xf37c Z=0
PASS | Op: XOR A: 0x86c B: 0x7cf8 -> Res=0x7494 Z=0
PASS | Op: XOR A: 0x9dbd B: 0xc3a -> Res=0x9187 Z=0
PASS | Op: XOR A: 0x5beb B: 0xcdf9 -> Res=0x9612 Z=0
PASS | Op: SUB A: 0xfb22 B: 0xd0af -> Res=0x2a73 Z=0
PASS | Op: OR A: 0xfbe4 B: 0xc78e -> Res=0xffee Z=0
PASS | Op: SUB A: 0x62c6 B: 0x2a4d -> Res=0x3879 Z=0
PASS | Op: XOR A: 0xa905 B: 0x5ede -> Res=0xf7db Z=0
PASS | Op: AND A: 0x766 B: 0x1e47 -> Res=0x646 Z=0
PASS | Op: OR A: 0x18c6 B: 0x44a9 -> Res=0x5cef Z=0
PASS | Op: AND A: 0xc457 B: 0x7dd -> Res=0x455 Z=0
PASS | Op: SUB A: 0x54a8 B: 0xc2e7 -> Res=0x91c1 Z=0
PASS | Op: ADD A: 0x80fe B: 0x7e1d -> Res=0xff1b Z=0
PASS | Op: AND A: 0xb1b1 B: 0x3b9a -> Res=0x3190 Z=0
PASS | Op: SUB A: 0x7e63 B: 0xb959 -> Res=0xc50a Z=0
PASS | Op: OR A: 0x13f5 B: 0x4edf -> Res=0x5fff Z=0
PASS | Op: AND A: 0xc88f B: 0x6abd -> Res=0x488d Z=0
PASS | Op: SUB A: 0x7c33 B: 0x676a -> Res=0x14c9 Z=0
PASS | Op: ADD A: 0xec27 B: 0x28cf -> Res=0x14f6 Z=0
PASS | Op: ADD A: 0xff2c B: 0xee9d -> Res=0xedc9 Z=0
PASS | Op: SUB A: 0x8d1d B: 0xd285 -> Res=0xba98 Z=0
PASS | Op: SUB A: 0xc61f B: 0xca72 -> Res=0xfbad Z=0
PASS | Op: XOR A: 0xb130 B: 0xcaa4 -> Res=0x7b94 Z=0
PASS | Op: AND A: 0x8f90 B: 0x3637 -> Res=0x610 Z=0
PASS | Op: XOR A: 0x2738 B: 0xdfdb -> Res=0xf8e3 Z=0
PASS | Op: XOR A: 0x2497 B: 0x2dee -> Res=0x979 Z=0
PASS | Op: XOR A: 0x6661 B: 0xe2d8 -> Res=0x84b9 Z=0
PASS | Op: ADD A: 0xdf1c B: 0xca33 -> Res=0xa94f Z=0
PASS | Op: XOR A: 0xf3ed B: 0x4e8c -> Res=0xbd61 Z=0
PASS | Op: SUB A: 0xedd6 B: 0x2a99 -> Res=0xc33d Z=0
PASS | Op: ADD A: 0x2774 B: 0x90bc -> Res=0xb830 Z=0
PASS | Op: ADD A: 0x9430 B: 0xa9e2 -> Res=0x3e12 Z=0
PASS | Op: ADD A: 0xce5f B: 0xbd2b -> Res=0x8b8a Z=0
PASS | Op: OR A: 0x78ef B: 0xc295 -> Res=0xfaff Z=0
PASS | Op: ADD A: 0x3300 B: 0xa4a -> Res=0x3d4a Z=0
PASS | Op: XOR A: 0x813d B: 0xd2c6 -> Res=0x53fb Z=0
PASS | Op: OR A: 0x4cc2 B: 0x9252 -> Res=0xded2 Z=0
PASS | Op: ADD A: 0x98dd B: 0xbd8f -> Res=0x566c Z=0
PASS | Op: XOR A: 0x650a B: 0x4a40 -> Res=0x2f4a Z=0
PASS | Op: ADD A: 0xe862 B: 0x6eca -> Res=0x572c Z=0
PASS | Op: AND A: 0xac94 B: 0x24e9 -> Res=0x2480 Z=0
PASS | Op: OR A: 0xe015 B: 0x2829 -> Res=0xe83d Z=0
PASS | Op: SUB A: 0xc451 B: 0xe1b5 -> Res=0xe29c Z=0
PASS | Op: XOR A: 0xeaf8 B: 0x5b58 -> Res=0xb1a0 Z=0
PASS | Op: AND A: 0x8ccf B: 0x353a -> Res=0x40a Z=0
PASS | Op: XOR A: 0xc409 B: 0x4fa0 -> Res=0x8ba9 Z=0
PASS | Op: AND A: 0x86ef B: 0x4910 -> Res=0x0 Z=0
PASS | Op: XOR A: 0xa3c B: 0xc460 -> Res=0xce5c Z=0
PASS | Op: ADD A: 0x5fb7 B: 0x9d05 -> Res=0xfcbc Z=0
PASS | Op: XOR A: 0xc183 B: 0xee90 -> Res=0x2f13 Z=0
PASS | Op: ADD A: 0xc97d B: 0x6b6e -> Res=0x34eb Z=0
PASS | Op: XOR A: 0x7f5b B: 0xf704 -> Res=0x885f Z=0
PASS | Op: XOR A: 0xc53f B: 0x2f73 -> Res=0xea4c Z=0
PASS | Op: OR A: 0xd115 B: 0x826e -> Res=0xd37f Z=0
PASS | Op: XOR A: 0xf384 B: 0x2129 -> Res=0xd2ad Z=0
PASS | Op: OR A: 0x4ff3 B: 0xf3ae -> Res=0xffff Z=0
PASS | Op: OR A: 0x923f B: 0xe3a7 -> Res=0xf3bf Z=0
PASS | Op: ADD A: 0xb47a B: 0xa480 -> Res=0x58fa Z=0
PASS | Op: ADD A: 0x4f8c B: 0xfc7b -> Res=0x4c07 Z=0
PASS | Op: OR A: 0x1b4f B: 0x91f3 -> Res=0x9bff Z=0
PASS | Op: SUB A: 0xa922 B: 0xf8fb -> Res=0xb027 Z=0
PASS | Op: SUB A: 0x9fa1 B: 0x2b5f -> Res=0x7442 Z=0
PASS | Op: XOR A: 0xc761 B: 0x4c28 -> Res=0x8b49 Z=0
PASS | Op: ADD A: 0xc2e4 B: 0xd5eb -> Res=0x98cf Z=0
PASS | Op: SUB A: 0x9f23 B: 0xa654 -> Res=0xf8cf Z=0
PASS | Op: XOR A: 0xcc11 B: 0xe790 -> Res=0x2b81 Z=0
PASS | Op: XOR A: 0xaabe B: 0xd6ea -> Res=0x7c54 Z=0
PASS | Op: XOR A: 0x97fc B: 0xe3b9 -> Res=0x7445 Z=0
PASS | Op: OR A: 0x2eb0 B: 0xd5ea -> Res=0xfffa Z=0
PASS | Op: AND A: 0xdd49 B: 0x32bb -> Res=0x1009 Z=0
PASS | Op: ADD A: 0x5bcb B: 0xa3c3 -> Res=0xff8e Z=0
PASS | Op: AND A: 0xd76b B: 0xf872 -> Res=0xd062 Z=0
PASS | Op: OR A: 0x44 B: 0xb1cf -> Res=0xb1cf Z=0
PASS | Op: ADD A: 0x687d B: 0x94eb -> Res=0xfd68 Z=0
PASS | Op: OR A: 0x9cc9 B: 0x1207 -> Res=0x9ecf Z=0
PASS | Op: XOR A: 0x7b2b B: 0x663c -> Res=0x1d17 Z=0
PASS | Op: SUB A: 0x819 B: 0x3209 -> Res=0xd610 Z=0
PASS | Op: ADD A: 0x71dd B: 0x2842 -> Res=0x9a1f Z=0
PASS | Op: OR A: 0x618c B: 0xa40e -> Res=0xe58e Z=0
PASS | Op: OR A: 0x3d92 B: 0xaee9 -> Res=0xbffb Z=0
PASS | Op: XOR A: 0x8820 B: 0x476 -> Res=0x8c56 Z=0
PASS | Op: AND A: 0xc5bc B: 0x8bd5 -> Res=0x8194 Z=0
PASS | Op: AND A: 0xcb37 B: 0xfa3d -> Res=0xca35 Z=0
PASS | Op: XOR A: 0x199a B: 0x2265 -> Res=0x3bff Z=0
PASS | Op: XOR A: 0x1c72 B: 0xdf98 -> Res=0xc3ea Z=0
PASS | Op: OR A: 0x261d B: 0xff -> Res=0x26ff Z=0
PASS | Op: ADD A: 0x954c B: 0xc88f -> Res=0x5ddb Z=0
PASS | Op: XOR A: 0xdaa9 B: 0x3cf8 -> Res=0xe651 Z=0
PASS | Op: AND A: 0xd81 B: 0xe9f7 -> Res=0x981 Z=0
PASS | Op: ADD A: 0x91ba B: 0x7dd1 -> Res=0xf8b Z=0
PASS | Op: ADD A: 0xa230 B: 0xe96f -> Res=0x8b9f Z=0
PASS | Op: SUB A: 0x60fc B: 0x7f33 -> Res=0xe1c9 Z=0
PASS | Op: XOR A: 0xdb2b B: 0x1ee8 -> Res=0xc5c3 Z=0
PASS | Op: SUB A: 0xa17d B: 0x2198 -> Res=0x7fe5 Z=0
PASS | Op: XOR A: 0x897 B: 0xb14a -> Res=0xb9dd Z=0
PASS | Op: OR A: 0x164c B: 0xd887 -> Res=0xdecf Z=0
PASS | Op: ADD A: 0xa5fc B: 0x8bc2 -> Res=0x31be Z=0
PASS | Op: AND A: 0x7732 B: 0x7af6 -> Res=0x7232 Z=0
PASS | Op: SUB A: 0xc3b B: 0xa3e3 -> Res=0x6858 Z=0
PASS | Op: XOR A: 0x8b89 B: 0x481d -> Res=0xc394 Z=0
PASS | Op: XOR A: 0x5bca B: 0x942b -> Res=0xcfe1 Z=0
PASS | Op: ADD A: 0x4d66 B: 0x5821 -> Res=0xa587 Z=0
PASS | Op: ADD A: 0xc33b B: 0xbf80 -> Res=0x82bb Z=0
PASS | Op: ADD A: 0x4080 B: 0xd73d -> Res=0x17bd Z=0
PASS | Op: AND A: 0xb26d B: 0x4795 -> Res=0x205 Z=0
PASS | Op: XOR A: 0x1cdc B: 0xef78 -> Res=0xf3a4 Z=0
PASS | Op: AND A: 0xdc05 B: 0x6417 -> Res=0x4405 Z=0
PASS | Op: SUB A: 0x110c B: 0xc270 -> Res=0x4e9c Z=0
PASS | Op: SUB A: 0xa260 B: 0x1f91 -> Res=0x82cf Z=0
PASS | Op: SUB A: 0x7d97 B: 0x967d -> Res=0xe71a Z=0
PASS | Op: SUB A: 0x9eec B: 0x1d90 -> Res=0x815c Z=0
PASS | Op: SUB A: 0xc7c7 B: 0xafc0 -> Res=0x1807 Z=0
PASS | Op: OR A: 0x13db B: 0xffd1 -> Res=0xffdb Z=0
PASS | Op: SUB A: 0x796a B: 0xb750 -> Res=0xc21a Z=0
PASS | Op: XOR A: 0x8b26 B: 0xfb8c -> Res=0x70aa Z=0
PASS | Op: ADD A: 0xb677 B: 0x93a8 -> Res=0x4a1f Z=0
PASS | Op: ADD A: 0xe71a B: 0x30fb -> Res=0x1815 Z=0
PASS | Op: XOR A: 0x48da B: 0xe992 -> Res=0xa148 Z=0
PASS | Op: XOR A: 0xfabc B: 0x55f6 -> Res=0xaf4a Z=0
PASS | Op: XOR A: 0xe0b5 B: 0x21c2 -> Res=0xc177 Z=0
PASS | Op: SUB A: 0x69eb B: 0xb03f -> Res=0xb9ac Z=0
PASS | Op: XOR A: 0x1a9 B: 0x2621 -> Res=0x2788 Z=0
PASS | Op: XOR A: 0x4df1 B: 0x33fa -> Res=0x7e0b Z=0
PASS | Op: XOR A: 0x7ae2 B: 0x3512 -> Res=0x4ff0 Z=0
PASS | Op: SUB A: 0xc392 B: 0x45b3 -> Res=0x7ddf Z=0
PASS | Op: SUB A: 0x4f40 B: 0xf38f -> Res=0x5bb1 Z=0
PASS | Op: ADD A: 0x2295 B: 0x424f -> Res=0x64e4 Z=0
PASS | Op: XOR A: 0x2a17 B: 0xad75 -> Res=0x8762 Z=0
PASS | Op: ADD A: 0x86cb B: 0xfba0 -> Res=0x826b Z=0
PASS | Op: XOR A: 0xc721 B: 0x74cd -> Res=0xb3ec Z=0
PASS | Op: XOR A: 0x8e4a B: 0xee6a -> Res=0x6020 Z=0
PASS | Op: SUB A: 0xdca5 B: 0xc995 -> Res=0x1310 Z=0
PASS | Op: XOR A: 0x95b8 B: 0xd2f3 -> Res=0x474b Z=0
PASS | Op: ADD A: 0x2462 B: 0x825b -> Res=0xa6bd Z=0
PASS | Op: ADD A: 0x42de B: 0xaf91 -> Res=0xf26f Z=0
PASS | Op: XOR A: 0x9526 B: 0x658c -> Res=0xf0aa Z=0
PASS | Op: AND A: 0xe903 B: 0xc6ae -> Res=0xc002 Z=0
PASS | Op: ADD A: 0x3b7a B: 0xb4d3 -> Res=0xf04d Z=0
PASS | Op: ADD A: 0xf5ce B: 0x201a -> Res=0x15e8 Z=0
PASS | Op: SUB A: 0x6993 B: 0x29b0 -> Res=0x3fe3 Z=0
PASS | Op: SUB A: 0xff7a B: 0x10de -> Res=0xee9c Z=0
PASS | Op: AND A: 0xe5f9 B: 0xf83 -> Res=0x581 Z=0
PASS | Op: XOR A: 0x38be B: 0x46cc -> Res=0x7e72 Z=0
PASS | Op: SUB A: 0xaec9 B: 0x7e81 -> Res=0x3048 Z=0
PASS | Op: AND A: 0x75da B: 0xbc1b -> Res=0x341a Z=0
PASS | Op: XOR A: 0x9e58 B: 0xbb6b -> Res=0x2533 Z=0
PASS | Op: ADD A: 0xd8b0 B: 0x5b21 -> Res=0x33d1 Z=0
PASS | Op: OR A: 0x2d99 B: 0xa2cc -> Res=0xafdd Z=0
PASS | Op: OR A: 0x12fc B: 0x9bb1 -> Res=0x9bfd Z=0
PASS | Op: ADD A: 0xa5cf B: 0x26cd -> Res=0xcc9c Z=0
PASS | Op: XOR A: 0xeb80 B: 0x6f61 -> Res=0x84e1 Z=0
PASS | Op: AND A: 0xf90f B: 0xef49 -> Res=0xe909 Z=0
PASS | Op: SUB A: 0x198e B: 0xc3b4 -> Res=0x55da Z=0
PASS | Op: ADD A: 0x3502 B: 0xafa9 -> Res=0xe4ab Z=0
PASS | Op: AND A: 0x8966 B: 0x49d2 -> Res=0x942 Z=0
PASS | Op: XOR A: 0x47f4 B: 0x162b -> Res=0x51df Z=0
PASS | Op: AND A: 0xaf68 B: 0xf039 -> Res=0xa028 Z=0
PASS | Op: AND A: 0xba43 B: 0x9838 -> Res=0x9800 Z=0
PASS | Op: XOR A: 0xf9a0 B: 0x8489 -> Res=0x7d29 Z=0
PASS | Op: ADD A: 0x3024 B: 0x8523 -> Res=0xb547 Z=0
PASS | Op: XOR A: 0x3387 B: 0x8060 -> Res=0xb3e7 Z=0
PASS | Op: ADD A: 0x782e B: 0x98d7 -> Res=0x1105 Z=0
PASS | Op: XOR A: 0xb4c0 B: 0xbba7 -> Res=0xf67 Z=0
PASS | Op: OR A: 0x461a B: 0xa8ba -> Res=0xeeba Z=0
PASS | Op: OR A: 0x814e B: 0x7c0f -> Res=0xfd4f Z=0
PASS | Op: ADD A: 0x1116 B: 0x80c8 -> Res=0x91de Z=0
PASS | Op: XOR A: 0xd5a5 B: 0x23b4 -> Res=0xf611 Z=0
PASS | Op: OR A: 0x1ea4 B: 0xf564 -> Res=0xffe4 Z=0
PASS | Op: SUB A: 0xd216 B: 0x2d11 -> Res=0xa505 Z=0
PASS | Op: ADD A: 0x423e B: 0xbc52 -> Res=0xfe90 Z=0
PASS | Op: OR A: 0x17c1 B: 0x4fad -> Res=0x5fed Z=0
PASS | Op: OR A: 0x2f8 B: 0xbb69 -> Res=0xbbf9 Z=0
PASS | Op: ADD A: 0x9d26 B: 0x23a2 -> Res=0xc0c8 Z=0
PASS | Op: ADD A: 0x30a4 B: 0xcb87 -> Res=0xfc2b Z=0
PASS | Op: XOR A: 0x761 B: 0x5f00 -> Res=0x5861 Z=0
PASS | Op: ADD A: 0x93b5 B: 0x1db8 -> Res=0xb16d Z=0
PASS | Op: ADD A: 0x29c7 B: 0xc9ac -> Res=0xf373 Z=0
PASS | Op: SUB A: 0x234 B: 0xac7e -> Res=0x55b6 Z=0
PASS | Op: OR A: 0xe972 B: 0x51e8 -> Res=0xf9fa Z=0
PASS | Op: ADD A: 0xa3b0 B: 0x35ad -> Res=0xd95d Z=0
PASS | Op: AND A: 0x8a55 B: 0x90e -> Res=0x804 Z=0
PASS | Op: OR A: 0xb6f7 B: 0x3192 -> Res=0xb7f7 Z=0
PASS | Op: ADD A: 0x7b9a B: 0x38d2 -> Res=0xb46c Z=0
PASS | Op: XOR A: 0x1ab0 B: 0x5433 -> Res=0x4e83 Z=0
PASS | Op: XOR A: 0x7d52 B: 0x3963 -> Res=0x4431 Z=0
PASS | Op: OR A: 0xa582 B: 0x25d -> Res=0xa7df Z=0
PASS | Op: XOR A: 0x8aaa B: 0xec50 -> Res=0x66fa Z=0
PASS | Op: ADD A: 0xa0b8 B: 0xe92f -> Res=0x89e7 Z=0
PASS | Op: ADD A: 0xe71a B: 0x792e -> Res=0x6048 Z=0
PASS | Op: ADD A: 0x217c B: 0x844e -> Res=0xa5ca Z=0
PASS | Op: SUB A: 0xcf38 B: 0x9e42 -> Res=0x30f6 Z=0
PASS | Op: AND A: 0xbe7b B: 0x2e5e -> Res=0x2e5a Z=0
PASS | Op: AND A: 0xb383 B: 0xa8c9 -> Res=0xa081 Z=0
PASS | Op: XOR A: 0x8be B: 0x4166 -> Res=0x49d8 Z=0
PASS | Op: XOR A: 0x158e B: 0xdb80 -> Res=0xce0e Z=0
PASS | Op: ADD A: 0x6e0f B: 0x5dbd -> Res=0xcbcc Z=0
PASS | Op: ADD A: 0xf1d1 B: 0x7c82 -> Res=0x6e53 Z=0
PASS | Op: ADD A: 0xc06d B: 0x8b0d -> Res=0x4b7a Z=0
PASS | Op: ADD A: 0x77b3 B: 0xaec2 -> Res=0x2675 Z=0
PASS | Op: XOR A: 0x8bd3 B: 0x1cb -> Res=0x8a18 Z=0
PASS | Op: ADD A: 0xd174 B: 0x9f77 -> Res=0x70eb Z=0
PASS | Op: AND A: 0xf93c B: 0x7fde -> Res=0x791c Z=0
PASS | Op: SUB A: 0x6d98 B: 0xa256 -> Res=0xcb42 Z=0
PASS | Op: XOR A: 0x2617 B: 0xcc77 -> Res=0xea60 Z=0
PASS | Op: XOR A: 0x6dba B: 0x364d -> Res=0x5bf7 Z=0
PASS | Op: SUB A: 0x3f0f B: 0x8fa3 -> Res=0xaf6c Z=0
PASS | Op: ADD A: 0x6bfd B: 0x946 -> Res=0x7543 Z=0
PASS | Op: XOR A: 0x2f06 B: 0xe120 -> Res=0xce26 Z=0
PASS | Op: OR A: 0xd913 B: 0xae24 -> Res=0xff37 Z=0
PASS | Op: ADD A: 0x4f0f B: 0xea3c -> Res=0x394b Z=0
PASS | Op: ADD A: 0x7324 B: 0x8772 -> Res=0xfa96 Z=0
PASS | Op: ADD A: 0x346a B: 0xc931 -> Res=0xfd9b Z=0
PASS | Op: ADD A: 0x8dff B: 0x84ef -> Res=0x12ee Z=0
PASS | Op: AND A: 0x2e9e B: 0x2656 -> Res=0x2616 Z=0
PASS | Op: SUB A: 0xaf02 B: 0xb8c4 -> Res=0xf63e Z=0
PASS | Op: AND A: 0x9965 B: 0x6124 -> Res=0x124 Z=0
PASS | Op: XOR A: 0x3f1a B: 0x3929 -> Res=0x633 Z=0
PASS | Op: OR A: 0x7d75 B: 0xc259 -> Res=0xff7d Z=0
PASS | Op: ADD A: 0x5a16 B: 0xdee5 -> Res=0x38fb Z=0
PASS | Op: OR A: 0x9d93 B: 0xbd5 -> Res=0x9fd7 Z=0
PASS | Op: ADD A: 0x6f8d B: 0x1e0 -> Res=0x716d Z=0
PASS | Op: XOR A: 0xd2b B: 0x6cc4 -> Res=0x61ef Z=0
PASS | Op: SUB A: 0xbcdb B: 0x90fe -> Res=0x2bdd Z=0
PASS | Op: AND A: 0xdd87 B: 0xe5f4 -> Res=0xc584 Z=0
PASS | Op: SUB A: 0x6afd B: 0xdcac -> Res=0x8e51 Z=0
PASS | Op: XOR A: 0xc176 B: 0x7ad2 -> Res=0xbba4 Z=0
PASS | Op: SUB A: 0x71f6 B: 0xeed8 -> Res=0x831e Z=0
PASS | Op: OR A: 0x40e6 B: 0x6de8 -> Res=0x6dee Z=0
PASS | Op: OR A: 0x4ab7 B: 0x9af -> Res=0x4bbf Z=0
PASS | Op: SUB A: 0xf515 B: 0x5bbf -> Res=0x9956 Z=0
PASS | Op: SUB A: 0x3dd5 B: 0x942d -> Res=0xa9a8 Z=0
PASS | Op: AND A: 0xd79a B: 0x24ae -> Res=0x48a Z=0
PASS | Op: OR A: 0xd9b1 B: 0xf37a -> Res=0xfbfb Z=0
PASS | Op: AND A: 0x1066 B: 0x15cb -> Res=0x1042 Z=0
PASS | Op: XOR A: 0x69ee B: 0x50f6 -> Res=0x3918 Z=0
PASS | Op: ADD A: 0xaf62 B: 0x7aad -> Res=0x2a0f Z=0
PASS | Op: XOR A: 0x630e B: 0xc2d9 -> Res=0xa1d7 Z=0
PASS | Op: ADD A: 0x9680 B: 0xfb28 -> Res=0x91a8 Z=0
PASS | Op: XOR A: 0xa696 B: 0xa190 -> Res=0x706 Z=0
PASS | Op: AND A: 0xd558 B: 0xdb18 -> Res=0xd118 Z=0
PASS | Op: XOR A: 0xf858 B: 0x532f -> Res=0xab77 Z=0
PASS | Op: XOR A: 0xb9f4 B: 0x4b96 -> Res=0xf262 Z=0
PASS | Op: ADD A: 0x93b6 B: 0x5ae1 -> Res=0xee97 Z=0
PASS | Op: AND A: 0xa111 B: 0x10ca -> Res=0x0 Z=0
PASS | Op: AND A: 0xeefe B: 0x85ff -> Res=0x84fe Z=0
PASS | Op: XOR A: 0xb230 B: 0xd04 -> Res=0xbf34 Z=0
PASS | Op: SUB A: 0x98cb B: 0xb09c -> Res=0xe82f Z=0
PASS | Op: XOR A: 0x357 B: 0x6764 -> Res=0x6433 Z=0
PASS | Op: ADD A: 0x156b B: 0xd79d -> Res=0xed08 Z=0
PASS | Op: XOR A: 0x6784 B: 0xa94e -> Res=0xceca Z=0
PASS | Op: ADD A: 0xb2d B: 0x5ff8 -> Res=0x6b25 Z=0
PASS | Op: XOR A: 0x1c5f B: 0x3963 -> Res=0x253c Z=0
PASS | Op: OR A: 0x69c9 B: 0xc41e -> Res=0xeddf Z=0
PASS | Op: ADD A: 0x1146 B: 0x2d6a -> Res=0x3eb0 Z=0
PASS | Op: XOR A: 0xcb34 B: 0x4256 -> Res=0x8962 Z=0
PASS | Op: OR A: 0x51df B: 0x4f3 -> Res=0x55ff Z=0
PASS | Op: XOR A: 0x26ae B: 0x507d -> Res=0x76d3 Z=0
PASS | Op: SUB A: 0x3508 B: 0x4c2f -> Res=0xe8d9 Z=0
PASS | Op: ADD A: 0x1e6a B: 0x544a -> Res=0x72b4 Z=0
PASS | Op: ADD A: 0xbe83 B: 0xef0d -> Res=0xad90 Z=0
PASS | Op: AND A: 0x2dd5 B: 0xd424 -> Res=0x404 Z=0
PASS | Op: OR A: 0x1ee8 B: 0x227c -> Res=0x3efc Z=0
PASS | Op: XOR A: 0x440d B: 0xb584 -> Res=0xf189 Z=0
PASS | Op: XOR A: 0x5677 B: 0x3a92 -> Res=0x6ce5 Z=0
PASS | Op: SUB A: 0xb17 B: 0x78dc -> Res=0x923b Z=0
PASS | Op: AND A: 0x18b9 B: 0x52fe -> Res=0x10b8 Z=0
PASS | Op: OR A: 0x901d B: 0xf813 -> Res=0xf81f Z=0
PASS | Op: AND A: 0x779b B: 0xddc5 -> Res=0x5581 Z=0
PASS | Op: XOR A: 0xadcc B: 0x2bb4 -> Res=0x8678 Z=0
PASS | Op: XOR A: 0xa085 B: 0x8190 -> Res=0x2115 Z=0
PASS | Op: OR A: 0xf0b6 B: 0xe200 -> Res=0xf2b6 Z=0
PASS | Op: OR A: 0xb4ba B: 0x91c4 -> Res=0xb5fe Z=0
PASS | Op: AND A: 0x9537 B: 0x4250 -> Res=0x10 Z=0
PASS | Op: AND A: 0x386d B: 0xee56 -> Res=0x2844 Z=0
PASS | Op: SUB A: 0xdcc2 B: 0x998d -> Res=0x4335 Z=0
PASS | Op: ADD A: 0x8fa3 B: 0x2101 -> Res=0xb0a4 Z=0
PASS | Op: ADD A: 0xbe74 B: 0xbb19 -> Res=0x798d Z=0
PASS | Op: XOR A: 0xfe03 B: 0xd568 -> Res=0x2b6b Z=0
PASS | Op: SUB A: 0x2935 B: 0xbf96 -> Res=0x699f Z=0
PASS | Op: ADD A: 0x5410 B: 0xfd06 -> Res=0x5116 Z=0
PASS | Op: ADD A: 0xf20b B: 0x785a -> Res=0x6a65 Z=0
PASS | Op: AND A: 0xff50 B: 0x3105 -> Res=0x3100 Z=0
PASS | Op: OR A: 0xc925 B: 0x199e -> Res=0xd9bf Z=0
PASS | Op: ADD A: 0x8b34 B: 0xeca0 -> Res=0x77d4 Z=0
PASS | Op: XOR A: 0x4204 B: 0x783 -> Res=0x4587 Z=0
PASS | Op: OR A: 0x3e0e B: 0xd8bd -> Res=0xfebf Z=0
PASS | Op: XOR A: 0x937e B: 0x104 -> Res=0x927a Z=0
PASS | Op: OR A: 0x52b4 B: 0x97a6 -> Res=0xd7b6 Z=0
PASS | Op: OR A: 0x6306 B: 0xdb7f -> Res=0xfb7f Z=0
PASS | Op: ADD A: 0xab22 B: 0x20f0 -> Res=0xcc12 Z=0
PASS | Op: XOR A: 0x5524 B: 0x39ac -> Res=0x6c88 Z=0
PASS | Op: ADD A: 0xb8cd B: 0x8ddf -> Res=0x46ac Z=0
PASS | Op: ADD A: 0x5997 B: 0xeb5a -> Res=0x44f1 Z=0
PASS | Op: ADD A: 0xc3fc B: 0xa1c2 -> Res=0x65be Z=0
PASS | Op: ADD A: 0x234b B: 0xddcf -> Res=0x11a Z=0
PASS | Op: ADD A: 0x96df B: 0xee10 -> Res=0x84ef Z=0
PASS | Op: XOR A: 0x6a3 B: 0x6a08 -> Res=0x6cab Z=0
PASS | Op: SUB A: 0x42e9 B: 0xcf99 -> Res=0x7350 Z=0
PASS | Op: ADD A: 0x9a47 B: 0xac56 -> Res=0x469d Z=0
PASS | Op: SUB A: 0x9aa6 B: 0xdb08 -> Res=0xbf9e Z=0
PASS | Op: XOR A: 0xbe9b B: 0x97c0 -> Res=0x295b Z=0
PASS | Op: SUB A: 0x9fec B: 0xd414 -> Res=0xcbd8 Z=0
PASS | Op: OR A: 0x8ca0 B: 0x3b69 -> Res=0xbfe9 Z=0
PASS | Op: ADD A: 0xcf67 B: 0x92a4 -> Res=0x620b Z=0
PASS | Op: SUB A: 0xf40 B: 0x7f0a -> Res=0x9036 Z=0
PASS | Op: XOR A: 0x63a4 B: 0xa51 -> Res=0x69f5 Z=0
PASS | Op: ADD A: 0x1d20 B: 0xa991 -> Res=0xc6b1 Z=0
PASS | Op: SUB A: 0x5615 B: 0xb6f4 -> Res=0x9f21 Z=0
PASS | Op: ADD A: 0xf833 B: 0x7859 -> Res=0x708c Z=0
PASS | Op: SUB A: 0xf0a3 B: 0x4b84 -> Res=0xa51f Z=0
PASS | Op: ADD A: 0xc7f5 B: 0x4730 -> Res=0xf25 Z=0
PASS | Op: SUB A: 0x6a3c B: 0x33dd -> Res=0x365f Z=0
PASS | Op: XOR A: 0x64fe B: 0x2f46 -> Res=0x4bb8 Z=0
PASS | Op: OR A: 0xce57 B: 0x9406 -> Res=0xde57 Z=0
